init.data (written by ASE) 

32 	 atoms 
1  atom types

0.0                 7.21624  xlo xhi
0.0                 7.21624  ylo yhi
0.0                 7.21624  zlo zhi

Masses

1 58.71

Atoms 

     1   1                       0                       0                       0
     2   1                 1.80406                 7.21624                 1.80406
     3   1                 1.80406                 1.80406   1.104668152234887e-16
     4   1   1.104668152234887e-16      1.8040599999999998      1.8040600000000004
     5   1                 3.60812  2.6406148133581401e-32                 7.21624
     6   1      5.4121800000000002                 7.21624      1.8040599999999998
     7   1      5.4121800000000002                 1.80406                 7.21624
     8   1                 3.60812      1.8040599999999998                 1.80406
     9   1                       0                 3.60812   4.418672608939548e-16
    10   1                 1.80406                 3.60812      1.8040600000000004
    11   1                 1.80406      5.4121800000000002  5.5233407611744346e-16
    12   1   1.104668152234887e-16      5.4121799999999993      1.8040600000000009
    13   1                 3.60812                 3.60812   2.209336304469774e-16
    14   1      5.4121800000000002                 3.60812      1.8040600000000004
    15   1      5.4121800000000002      5.4121800000000002  3.3140044567046609e-16
    16   1                 3.60812      5.4121799999999993      1.8040600000000004
    17   1   2.209336304469774e-16      7.2162399999999991                 3.60812
    18   1      1.8040600000000004      7.2162399999999991      5.4121800000000002
    19   1      1.8040600000000004      1.8040599999999996                 3.60812
    20   1  3.3140044567046609e-16      1.8040599999999993      5.4121800000000002
    21   1                 3.60812      7.2162399999999991                 3.60812
    22   1      5.4121800000000002      7.2162399999999991      5.4121799999999993
    23   1      5.4121800000000002      1.8040599999999996                 3.60812
    24   1                 3.60812      1.8040599999999993      5.4121800000000002
    25   1   2.209336304469774e-16      3.6081199999999995      3.6081200000000009
    26   1      1.8040600000000004      3.6081199999999995      5.4121800000000002
    27   1      1.8040600000000004      5.4121800000000002      3.6081200000000009
    28   1  3.3140044567046609e-16      5.4121799999999993      5.4121800000000011
    29   1                 3.60812      3.6081199999999995                 3.60812
    30   1      5.4121800000000002      3.6081199999999995      5.4121800000000002
    31   1      5.4121800000000002      5.4121800000000002      3.6081200000000009
    32   1                 3.60812      5.4121799999999993      5.4121800000000002
